0,0.14130434782608695
1,0.14130434782608695
2,0.1983695652173913
3,0.16847826086956522
4,0.15760869565217392
5,0.14402173913043478
6,0.14402173913043478
7,0.16847826086956522
8,0.19021739130434784
9,0.17119565217391305
10,0.12228260869565218
11,0.14130434782608695
12,0.17391304347826086
13,0.14130434782608695
14,0.1766304347826087
15,0.14130434782608695
16,0.14130434782608695
17,0.11684782608695653
18,0.16847826086956522
19,0.14673913043478262
20,0.17119565217391305
21,0.14402173913043478
22,0.14130434782608695
23,0.15760869565217392
24,0.14673913043478262
25,0.16576086956521738
26,0.15489130434782608
27,0.14945652173913043
28,0.1766304347826087
29,0.15760869565217392
30,0.15760869565217392
31,0.21739130434782608
32,0.15760869565217392
33,0.16576086956521738
34,0.14945652173913043
35,0.14130434782608695
36,0.15489130434782608
37,0.15760869565217392
38,0.15760869565217392
39,0.14130434782608695
40,0.15760869565217392
41,0.15217391304347827
42,0.15760869565217392
43,0.1793478260869565
44,0.14945652173913043
45,0.15760869565217392
46,0.1358695652173913
47,0.14130434782608695
48,0.11684782608695653
49,0.16847826086956522
50,0.17119565217391305
51,0.14130434782608695
52,0.19021739130434784
53,0.14130434782608695
54,0.14945652173913043
55,0.16847826086956522
56,0.12228260869565218
57,0.14673913043478262
58,0.125
59,0.16576086956521738
60,0.16304347826086957
61,0.14130434782608695
62,0.15217391304347827
63,0.16304347826086957
64,0.15489130434782608
65,0.15217391304347827
66,0.15217391304347827
67,0.18206521739130435
68,0.16304347826086957
69,0.16576086956521738
70,0.12771739130434784
71,0.16576086956521738
72,0.125
73,0.14130434782608695
74,0.14945652173913043
75,0.16847826086956522
76,0.15217391304347827
77,0.15489130434782608
78,0.19293478260869565
79,0.14130434782608695
80,0.14945652173913043
81,0.18478260869565216
82,0.16847826086956522
83,0.13858695652173914
84,0.16847826086956522
85,0.15760869565217392
86,0.13043478260869565
87,0.16304347826086957
88,0.1766304347826087
89,0.13043478260869565
90,0.15760869565217392
91,0.1766304347826087
92,0.16576086956521738
93,0.16847826086956522
94,0.14402173913043478
95,0.15760869565217392
96,0.16032608695652173
97,0.14402173913043478
98,0.15760869565217392
99,0.16576086956521738
100,0.15760869565217392
101,0.1331521739130435
102,0.14130434782608695
103,0.10597826086956522
104,0.16576086956521738
105,0.16032608695652173
106,0.15760869565217392
107,0.12228260869565218
108,0.16032608695652173
109,0.1956521739130435
110,0.125
111,0.125
112,0.15489130434782608
113,0.15489130434782608
114,0.1766304347826087
115,0.14673913043478262
116,0.16304347826086957
117,0.15489130434782608
118,0.16576086956521738
119,0.15489130434782608
120,0.10869565217391304
121,0.15489130434782608
122,0.14945652173913043
123,0.15760869565217392
124,0.16032608695652173
125,0.17119565217391305
126,0.13858695652173914
127,0.1956521739130435
128,0.14402173913043478
129,0.12228260869565218
130,0.14130434782608695
131,0.22282608695652173
132,0.14673913043478262
133,0.16304347826086957
134,0.15489130434782608
135,0.17391304347826086
136,0.14945652173913043
137,0.1956521739130435
138,0.13858695652173914
139,0.13858695652173914
140,0.16576086956521738
141,0.1875
142,0.20108695652173914
143,0.15760869565217392
144,0.14673913043478262
145,0.16576086956521738
146,0.14402173913043478
147,0.14673913043478262
148,0.14945652173913043
149,0.17391304347826086
150,0.15760869565217392
151,0.1793478260869565
152,0.17119565217391305
153,0.14130434782608695
154,0.15489130434782608
155,0.13858695652173914
156,0.1331521739130435
157,0.21467391304347827
158,0.14402173913043478
159,0.17119565217391305
160,0.15760869565217392
161,0.16576086956521738
162,0.14130434782608695
163,0.10597826086956522
164,0.16032608695652173
165,0.16032608695652173
166,0.14402173913043478
167,0.14945652173913043
168,0.14130434782608695
169,0.17119565217391305
170,0.15217391304347827
171,0.14130434782608695
172,0.14673913043478262
173,0.11684782608695653
174,0.10597826086956522
175,0.17119565217391305
176,0.19293478260869565
177,0.16304347826086957
178,0.14945652173913043
179,0.17391304347826086
180,0.17119565217391305
181,0.15217391304347827
182,0.16576086956521738
183,0.14402173913043478
184,0.19021739130434784
185,0.18206521739130435
186,0.17119565217391305
187,0.14402173913043478
188,0.16032608695652173
189,0.13043478260869565
190,0.19293478260869565
191,0.16576086956521738
192,0.10597826086956522
193,0.15489130434782608
194,0.16032608695652173
195,0.1358695652173913
196,0.14945652173913043
197,0.15760869565217392
198,0.10326086956521739
199,0.1793478260869565
200,0.1331521739130435
201,0.1793478260869565
202,0.14402173913043478
203,0.14945652173913043
204,0.14402173913043478
205,0.17391304347826086
206,0.16032608695652173
207,0.18206521739130435
208,0.19021739130434784
209,0.16847826086956522
210,0.14402173913043478
211,0.17391304347826086
212,0.16576086956521738
213,0.14130434782608695
214,0.16304347826086957
215,0.15760869565217392
216,0.19021739130434784
217,0.10869565217391304
218,0.15489130434782608
219,0.14945652173913043
220,0.22282608695652173
221,0.16032608695652173
222,0.13858695652173914
223,0.19021739130434784
224,0.11684782608695653
225,0.17119565217391305
226,0.14130434782608695
227,0.16304347826086957
228,0.14402173913043478
229,0.16032608695652173
230,0.17119565217391305
231,0.16847826086956522
232,0.10597826086956522
233,0.14673913043478262
234,0.17391304347826086
235,0.14673913043478262
236,0.10597826086956522
237,0.18478260869565216
238,0.1983695652173913
239,0.16847826086956522
240,0.1793478260869565
241,0.16576086956521738
242,0.14945652173913043
243,0.15489130434782608
244,0.15489130434782608
245,0.14402173913043478
246,0.13043478260869565
247,0.13858695652173914
248,0.16304347826086957
249,0.15489130434782608
250,0.16304347826086957
251,0.1358695652173913
252,0.12771739130434784
253,0.1983695652173913
254,0.14945652173913043
255,0.16847826086956522
256,0.16304347826086957
257,0.125
258,0.14945652173913043
259,0.15760869565217392
260,0.19021739130434784
261,0.14945652173913043
262,0.16576086956521738
263,0.16847826086956522
264,0.13858695652173914
265,0.14945652173913043
266,0.15760869565217392
267,0.1766304347826087
268,0.13043478260869565
269,0.18478260869565216
270,0.11413043478260869
271,0.16032608695652173
272,0.14130434782608695
273,0.1358695652173913
274,0.16847826086956522
275,0.14945652173913043
276,0.18206521739130435
277,0.14402173913043478
278,0.16576086956521738
279,0.20380434782608695
280,0.17119565217391305
281,0.15760869565217392
282,0.1331521739130435
283,0.1331521739130435
284,0.16032608695652173
285,0.1875
286,0.14945652173913043
287,0.12228260869565218
288,0.16576086956521738
289,0.14673913043478262
290,0.15760869565217392
291,0.16847826086956522
292,0.16847826086956522
293,0.14673913043478262
294,0.15760869565217392
295,0.18206521739130435
296,0.17119565217391305
297,0.16847826086956522
298,0.16304347826086957
299,0.12228260869565218
300,0.18206521739130435
301,0.18206521739130435
302,0.16032608695652173
303,0.15217391304347827
304,0.14402173913043478
305,0.10597826086956522
306,0.10326086956521739
307,0.1793478260869565
308,0.16847826086956522
309,0.15760869565217392
310,0.15760869565217392
311,0.17119565217391305
312,0.14130434782608695
313,0.14673913043478262
314,0.15489130434782608
315,0.1766304347826087
316,0.23641304347826086
317,0.14673913043478262
318,0.11956521739130435
319,0.15217391304347827
320,0.14130434782608695
321,0.14402173913043478
322,0.15217391304347827
323,0.1793478260869565
324,0.11956521739130435
325,0.14673913043478262
326,0.11413043478260869
327,0.18478260869565216
328,0.15760869565217392
329,0.14945652173913043
330,0.11684782608695653
331,0.17391304347826086
332,0.16304347826086957
333,0.1793478260869565
334,0.16576086956521738
335,0.14402173913043478
336,0.14945652173913043
337,0.15760869565217392
338,0.13858695652173914
339,0.14945652173913043
340,0.17391304347826086
341,0.15760869565217392
342,0.18478260869565216
343,0.1793478260869565
344,0.14673913043478262
345,0.15217391304347827
346,0.13043478260869565
347,0.10597826086956522
348,0.16576086956521738
349,0.13043478260869565
350,0.14130434782608695
351,0.10597826086956522
352,0.13858695652173914
353,0.16032608695652173
354,0.15489130434782608
355,0.1358695652173913
356,0.14402173913043478
357,0.13858695652173914
358,0.12228260869565218
359,0.17391304347826086
360,0.14402173913043478
361,0.17119565217391305
362,0.16847826086956522
363,0.10597826086956522
364,0.16576086956521738
365,0.13858695652173914
366,0.125
367,0.1331521739130435
368,0.15217391304347827
369,0.14130434782608695
370,0.13043478260869565
371,0.14402173913043478
372,0.16576086956521738
373,0.16032608695652173
374,0.15489130434782608
375,0.16847826086956522
376,0.14402173913043478
377,0.19293478260869565
378,0.16576086956521738
379,0.1956521739130435
380,0.1793478260869565
381,0.14130434782608695
382,0.14673913043478262
383,0.16576086956521738
384,0.1793478260869565
385,0.1766304347826087
386,0.17391304347826086
387,0.18206521739130435
388,0.10597826086956522
389,0.14402173913043478
390,0.16576086956521738
391,0.13858695652173914
392,0.14673913043478262
393,0.21195652173913043
394,0.16304347826086957
395,0.1875
396,0.17391304347826086
397,0.10597826086956522
398,0.18206521739130435
399,0.17119565217391305
400,0.19021739130434784
401,0.13043478260869565
402,0.1793478260869565
403,0.14945652173913043
404,0.15489130434782608
405,0.14945652173913043
406,0.1766304347826087
407,0.16847826086956522
408,0.15489130434782608
